scorer,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500,DLC_resnet50_Ic-posturajul12shuffle1_186500
bodyparts,orelha,orelha,orelha,nariz,nariz,nariz,queixo,queixo,queixo,cervical,cervical,cervical,ombro,ombro,ombro
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3740,313.82086181640625,42.441226959228516,1.0,344.8162841796875,45.590579986572266,1.0,338.0528259277344,69.50189971923828,1.0,291.24700927734375,68.2219467163086,1.0,300.8345947265625,84.77405548095703,1.0
3741,314.1534118652344,42.094810485839844,1.0,344.8857421875,45.52821731567383,1.0,338.0901184082031,69.48426818847656,1.0,291.3028564453125,68.10787200927734,1.0,300.79901123046875,84.82688903808594,1.0
3742,314.1625061035156,42.10240173339844,1.0,344.9342041015625,45.580223083496094,1.0,338.0736083984375,69.5144271850586,1.0,291.2720031738281,68.08368682861328,1.0,300.7495422363281,84.82115936279297,1.0
3743,314.28216552734375,42.100093841552734,1.0,344.9151916503906,45.61878204345703,1.0,338.1039733886719,69.5384750366211,1.0,291.3328857421875,68.10211944580078,1.0,300.81524658203125,84.82588195800781,1.0
3744,314.2513122558594,42.1124382019043,1.0,344.9126892089844,45.80369186401367,1.0,337.9727478027344,69.6871109008789,1.0,291.312255859375,68.08525848388672,1.0,300.75030517578125,84.77261352539062,1.0
3745,314.3373718261719,42.12749481201172,1.0,344.931640625,45.79175567626953,1.0,337.98980712890625,69.7341537475586,1.0,291.349853515625,68.09868621826172,1.0,300.7498474121094,84.75231170654297,1.0
3746,314.513916015625,42.108360290527344,1.0,345.0015869140625,45.86302185058594,1.0,338.0353088378906,69.82030487060547,1.0,291.4366149902344,68.12206268310547,1.0,300.91864013671875,84.74458312988281,1.0
3747,314.4762268066406,42.126338958740234,1.0,345.0461120605469,46.13765335083008,1.0,338.005615234375,69.93486022949219,1.0,291.5127258300781,68.0871810913086,1.0,300.910400390625,84.73133850097656,1.0
3748,314.5795593261719,42.054256439208984,1.0,344.9729309082031,46.13479232788086,1.0,337.935302734375,69.96917724609375,1.0,291.544677734375,67.8387451171875,1.0,301.0526428222656,84.49393463134766,1.0
3749,314.67620849609375,42.079105377197266,1.0,344.9786376953125,46.29690933227539,1.0,337.9591369628906,70.1845474243164,1.0,291.67437744140625,67.95569610595703,1.0,301.17059326171875,84.50540924072266,1.0
3750,314.94024658203125,42.04402160644531,1.0,345.1933288574219,46.409976959228516,1.0,338.0174255371094,70.22390747070312,1.0,291.676025390625,67.96847534179688,1.0,301.340576171875,84.66243743896484,1.0
3751,315.0982666015625,41.97111892700195,1.0,345.26837158203125,46.36579132080078,1.0,338.1121520996094,70.18386840820312,1.0,291.8074035644531,67.96949768066406,1.0,301.3931579589844,84.53064727783203,1.0
3752,315.2666931152344,41.963478088378906,1.0,345.3333435058594,46.3620719909668,1.0,338.2527160644531,70.23218536376953,1.0,291.89404296875,68.00556945800781,1.0,301.6211242675781,84.49641418457031,1.0
3753,315.4348449707031,41.78974533081055,1.0,345.5479431152344,46.40313720703125,1.0,338.3206481933594,70.24026489257812,1.0,292.0676574707031,67.9684829711914,1.0,301.74163818359375,84.2343978881836,1.0
3754,315.5396423339844,41.811546325683594,1.0,345.692138671875,46.56938934326172,1.0,338.40985107421875,70.4197769165039,1.0,292.10137939453125,67.96839141845703,1.0,301.73309326171875,84.26734161376953,1.0
3755,315.6734313964844,41.905120849609375,1.0,346.20233154296875,46.34196853637695,1.0,338.477783203125,70.4755859375,1.0,292.1500244140625,67.96666717529297,1.0,301.8407287597656,84.20297241210938,1.0
3756,315.8351745605469,42.00038528442383,1.0,346.4237365722656,46.42784881591797,1.0,338.517822265625,70.50218963623047,1.0,292.1563720703125,67.98844146728516,1.0,301.9345397949219,84.57987976074219,1.0
3757,315.8127136230469,42.0160026550293,1.0,346.42388916015625,46.39479446411133,1.0,338.5043640136719,70.50299072265625,1.0,292.2062072753906,67.95848846435547,1.0,301.9508972167969,84.6136245727539,1.0
3758,315.85943603515625,42.0155029296875,1.0,346.61492919921875,46.83892822265625,1.0,338.4112548828125,70.72560119628906,1.0,292.2156677246094,67.86245727539062,1.0,301.8274841308594,84.61669921875,1.0
3759,315.84857177734375,42.06627655029297,1.0,346.67529296875,46.936767578125,1.0,338.3802795410156,70.71338653564453,1.0,292.1559753417969,67.85580444335938,1.0,301.6136169433594,84.56916046142578,1.0
3760,315.71673583984375,42.15240478515625,1.0,346.7284851074219,47.200382232666016,1.0,338.3299865722656,70.78809356689453,1.0,292.1216735839844,67.8869400024414,1.0,301.48297119140625,84.51472473144531,1.0
3761,315.7193603515625,42.071537017822266,1.0,346.86639404296875,47.391883850097656,1.0,338.33349609375,70.8402328491211,1.0,292.0926513671875,67.9075698852539,1.0,301.2899475097656,84.72586822509766,1.0
3762,315.5296325683594,42.158302307128906,1.0,346.77606201171875,47.5765266418457,1.0,338.0757751464844,70.92977142333984,1.0,292.0113220214844,67.8792953491211,1.0,301.16583251953125,84.73204040527344,1.0
3763,315.42071533203125,42.134883880615234,1.0,346.6775817871094,47.739173889160156,1.0,337.9339294433594,70.97875213623047,1.0,291.994384765625,67.80313110351562,1.0,301.026611328125,84.63670349121094,1.0
3764,315.31304931640625,42.22019958496094,1.0,346.7308654785156,47.825504302978516,1.0,337.9573669433594,70.98794555664062,1.0,291.94696044921875,67.80046844482422,1.0,300.9389343261719,84.66620635986328,1.0
3765,315.09344482421875,42.21524429321289,1.0,346.61865234375,47.80813217163086,1.0,337.93951416015625,70.89010620117188,1.0,291.8366394042969,67.76421356201172,1.0,300.8020324707031,84.57949829101562,1.0
3766,314.94140625,42.204349517822266,1.0,346.5656433105469,47.58464050292969,1.0,337.8599548339844,70.8033218383789,1.0,291.76300048828125,67.81135559082031,1.0,300.8436584472656,84.63825988769531,1.0
3767,314.6666564941406,42.219024658203125,1.0,346.5156555175781,47.665706634521484,1.0,337.82080078125,70.78668212890625,1.0,291.67095947265625,67.83654022216797,1.0,300.83935546875,84.67686462402344,1.0
3768,314.58526611328125,42.17498779296875,1.0,346.42449951171875,47.54346466064453,1.0,337.68109130859375,70.67893981933594,1.0,291.65240478515625,67.82878875732422,1.0,300.8890686035156,84.70055389404297,1.0
3769,314.4728088378906,42.1476936340332,1.0,346.3143005371094,47.4644660949707,1.0,337.7102966308594,70.60986328125,1.0,291.69476318359375,67.84915924072266,1.0,300.89849853515625,84.68923950195312,1.0
3770,314.4548645019531,42.274085998535156,1.0,345.81256103515625,47.451446533203125,1.0,337.7171936035156,70.55216217041016,1.0,291.6627502441406,67.89444732666016,1.0,300.9073791503906,84.7340316772461,1.0
3771,314.34466552734375,42.21349334716797,1.0,346.3287658691406,47.19657897949219,1.0,337.7340087890625,70.50027465820312,1.0,291.6759338378906,67.99297332763672,1.0,300.9355773925781,84.88423156738281,1.0
3772,314.20953369140625,42.320674896240234,1.0,346.2833251953125,47.21821212768555,1.0,337.74835205078125,70.45307159423828,1.0,291.65081787109375,68.04329681396484,1.0,300.7484436035156,84.71986389160156,1.0
3773,314.1822814941406,42.360374450683594,1.0,345.7441711425781,47.24427032470703,1.0,337.7961730957031,70.42029571533203,1.0,291.64697265625,68.10079193115234,1.0,300.73809814453125,84.77326202392578,1.0
3774,314.06201171875,42.271324157714844,1.0,345.75225830078125,47.258270263671875,1.0,337.73760986328125,70.43892669677734,1.0,291.4986572265625,68.10008239746094,1.0,300.5983581542969,84.8140640258789,1.0
3775,314.0029296875,42.23046112060547,1.0,345.76702880859375,47.20470428466797,1.0,337.7012023925781,70.39404296875,1.0,291.52764892578125,68.04066467285156,1.0,300.6537780761719,84.82819366455078,1.0
3776,313.9439697265625,42.2504997253418,1.0,346.15875244140625,47.15686798095703,1.0,337.72772216796875,70.37612915039062,1.0,291.486572265625,68.02122497558594,1.0,300.5933532714844,84.74153900146484,1.0
3777,313.8685607910156,42.182899475097656,1.0,345.6865234375,47.30808639526367,1.0,337.6510314941406,70.4414291381836,1.0,291.48944091796875,67.98892974853516,1.0,300.45294189453125,84.86424255371094,1.0
3778,313.7977294921875,42.12709045410156,1.0,346.14385986328125,47.13334274291992,1.0,337.6625061035156,70.37989807128906,1.0,291.45654296875,68.13041687011719,1.0,300.28619384765625,84.85640716552734,1.0
3779,313.7807312011719,42.092811584472656,1.0,346.1648254394531,46.99959945678711,1.0,337.6679992675781,70.35604095458984,1.0,291.44403076171875,68.17644500732422,1.0,300.4263610839844,84.98743438720703,1.0
3780,313.7233581542969,42.08954620361328,1.0,346.1800231933594,47.0546989440918,1.0,337.66650390625,70.38390350341797,1.0,291.4070129394531,68.1832275390625,1.0,300.40362548828125,85.01187896728516,1.0
3781,313.6799621582031,42.1638069152832,1.0,346.1346435546875,47.05634307861328,1.0,337.6163330078125,70.35689544677734,1.0,291.40228271484375,68.20167541503906,1.0,300.4950256347656,85.14998626708984,1.0
3782,313.7314453125,42.098548889160156,1.0,346.1793212890625,47.08944320678711,1.0,337.59234619140625,70.37654876708984,1.0,291.4220275878906,68.16604614257812,1.0,300.5098571777344,85.13227844238281,1.0
3783,313.7148132324219,42.099273681640625,1.0,346.1799011230469,47.083805084228516,1.0,337.5705261230469,70.43946075439453,1.0,291.58648681640625,68.1673583984375,1.0,300.7948303222656,85.0593490600586,1.0
3784,313.6643371582031,42.0421257019043,1.0,346.28302001953125,46.97697067260742,1.0,337.6136779785156,70.38799285888672,1.0,291.53900146484375,68.17692565917969,1.0,300.7101135253906,85.30907440185547,1.0
3785,313.788330078125,42.19027328491211,1.0,346.3065185546875,47.116111755371094,1.0,337.6047668457031,70.46681213378906,1.0,291.53424072265625,68.20948791503906,1.0,300.78778076171875,85.44446563720703,1.0
3786,313.7848815917969,42.287593841552734,1.0,346.43212890625,47.15257263183594,1.0,337.70123291015625,70.47830200195312,1.0,291.37396240234375,67.62659454345703,1.0,300.90179443359375,85.69979858398438,1.0
3787,313.9273986816406,42.27083969116211,1.0,346.49505615234375,47.21849060058594,1.0,337.7486267089844,70.52132415771484,1.0,291.6091613769531,68.29228210449219,1.0,300.87603759765625,85.60385131835938,1.0
3788,313.9012145996094,42.24129104614258,1.0,346.4383239746094,47.142333984375,1.0,337.6790771484375,70.53250885009766,1.0,291.57830810546875,68.25375366210938,1.0,300.7718200683594,85.48961639404297,1.0
3789,313.8759460449219,42.24315643310547,1.0,346.5279846191406,47.1800537109375,1.0,337.7025146484375,70.52173614501953,1.0,291.6087646484375,68.30236053466797,1.0,300.72723388671875,85.50484466552734,1.0
3790,313.8817138671875,42.22393798828125,1.0,346.5239562988281,47.154869079589844,1.0,337.7335510253906,70.54730224609375,1.0,291.6133117675781,68.32600402832031,1.0,300.7940979003906,85.6253662109375,1.0
3791,313.77606201171875,42.2204475402832,1.0,346.58734130859375,47.270530700683594,1.0,337.7821350097656,70.59021759033203,1.0,291.6103210449219,68.28238677978516,1.0,300.78558349609375,85.52301788330078,1.0
3792,313.72735595703125,42.218589782714844,1.0,346.5986633300781,47.32243347167969,1.0,337.7483215332031,70.68221282958984,1.0,291.5928649902344,68.31116485595703,1.0,300.7584533691406,85.45645141601562,1.0
3793,313.7347412109375,42.32495880126953,1.0,346.6041564941406,47.39006042480469,1.0,337.72711181640625,70.74620819091797,1.0,291.44232177734375,67.63542175292969,1.0,300.7462158203125,85.43499755859375,1.0
3794,313.79901123046875,42.34846878051758,1.0,346.62445068359375,47.45519256591797,1.0,337.71319580078125,70.79345703125,1.0,291.6537170410156,68.33744049072266,1.0,300.8127746582031,85.42486572265625,1.0
3795,313.74334716796875,42.365623474121094,1.0,346.55621337890625,47.57524871826172,1.0,337.63677978515625,70.83091735839844,1.0,291.6339111328125,68.32132720947266,1.0,300.7216796875,85.33010864257812,1.0
3796,313.73785400390625,42.391822814941406,1.0,346.5511779785156,47.692222595214844,1.0,337.61712646484375,70.82324981689453,1.0,291.5912780761719,68.35552978515625,1.0,300.76165771484375,85.49360656738281,1.0
3797,313.76422119140625,42.4576301574707,1.0,346.58966064453125,47.74040985107422,1.0,337.6413269042969,70.87737274169922,1.0,291.5392150878906,68.36058807373047,1.0,300.6366882324219,85.5294418334961,1.0
3798,313.719970703125,42.56250762939453,1.0,346.4615478515625,47.85704803466797,1.0,337.5434875488281,70.9630355834961,1.0,291.4736633300781,68.2952651977539,1.0,300.7334289550781,85.45171356201172,1.0
3799,313.60845947265625,42.389404296875,1.0,346.3792724609375,47.87388229370117,1.0,337.4258117675781,70.97303771972656,1.0,291.32177734375,67.57864379882812,1.0,300.65771484375,85.41297149658203,1.0
3800,313.5633850097656,42.27377700805664,1.0,346.32476806640625,47.85800552368164,1.0,337.3242492675781,70.98983764648438,1.0,291.42242431640625,68.1558609008789,1.0,300.6424865722656,85.4736557006836,1.0
3801,313.4868469238281,42.33591842651367,1.0,346.2430114746094,48.00880432128906,1.0,337.23858642578125,71.1019287109375,1.0,291.45361328125,68.23031616210938,1.0,300.7546081542969,85.47112274169922,1.0
3802,313.0928955078125,42.081138610839844,1.0,346.1833190917969,48.05427169799805,1.0,337.082763671875,71.0489273071289,1.0,291.10858154296875,67.53704833984375,1.0,300.6831970214844,85.42855834960938,1.0
3803,312.84698486328125,41.90865707397461,1.0,345.9639892578125,48.11803436279297,1.0,336.81121826171875,70.96078491210938,1.0,291.1930236816406,68.11878204345703,1.0,300.5783386230469,85.22293853759766,1.0
3804,312.4137878417969,41.84801483154297,1.0,345.333740234375,48.43364334106445,1.0,336.353759765625,70.95907592773438,1.0,290.9993591308594,68.09223175048828,1.0,300.3846435546875,85.16443634033203,1.0
3805,312.2815246582031,41.88043212890625,1.0,345.12628173828125,48.32780075073242,1.0,336.05474853515625,70.93463897705078,1.0,290.8021545410156,68.13555145263672,1.0,300.1075744628906,84.98878479003906,1.0
3806,311.8895263671875,41.86872100830078,1.0,344.9620666503906,48.33125686645508,1.0,335.91387939453125,70.8851547241211,1.0,290.6854248046875,68.1278305053711,1.0,300.09814453125,84.92745208740234,1.0
3807,311.76611328125,41.68964767456055,1.0,344.7254333496094,48.1679573059082,1.0,335.706787109375,70.79154968261719,1.0,290.556396484375,68.10742950439453,1.0,300.12384033203125,85.00663757324219,1.0
3808,311.47247314453125,41.53754806518555,1.0,344.6186828613281,48.087249755859375,1.0,335.4703063964844,70.64955139160156,1.0,290.3072814941406,68.02289581298828,1.0,299.7420349121094,84.85469055175781,1.0
3809,311.23211669921875,41.64558792114258,1.0,344.5274353027344,48.07178497314453,1.0,335.35565185546875,70.65829467773438,1.0,290.147705078125,68.00375366210938,1.0,299.53411865234375,84.7618179321289,1.0
3810,310.97564697265625,41.55986404418945,1.0,344.1947021484375,47.72394561767578,1.0,335.14349365234375,70.56771087646484,1.0,289.9982604980469,67.88029479980469,1.0,299.4477844238281,84.6678237915039,1.0
3811,310.98956298828125,41.50946044921875,1.0,344.1990051269531,47.63881301879883,1.0,335.0962219238281,70.60592651367188,1.0,289.93829345703125,67.89038848876953,1.0,299.4689636230469,84.75540924072266,1.0
3812,310.858154296875,41.61797332763672,1.0,344.1052551269531,47.609336853027344,1.0,335.1083068847656,70.56566619873047,1.0,289.913330078125,67.90943908691406,1.0,299.34527587890625,84.70967864990234,1.0
3813,310.70452880859375,41.64564514160156,1.0,344.07415771484375,47.495391845703125,1.0,335.1133728027344,70.46271514892578,1.0,289.9159851074219,67.93638610839844,1.0,299.29541015625,84.76258850097656,1.0
3814,310.7294616699219,41.637969970703125,1.0,344.08746337890625,47.479888916015625,1.0,335.11212158203125,70.51931762695312,1.0,289.9371032714844,67.88948059082031,1.0,299.1466369628906,84.71221160888672,1.0
3815,310.7239685058594,41.64947509765625,1.0,344.0673522949219,47.43712615966797,1.0,335.1208190917969,70.52068328857422,1.0,290.0054016113281,67.949462890625,1.0,299.1513366699219,84.79883575439453,1.0
3816,310.7918395996094,41.57662582397461,1.0,344.1819763183594,47.491790771484375,1.0,335.1728210449219,70.51057434082031,1.0,290.0033874511719,67.98060607910156,1.0,299.244384765625,84.85416412353516,1.0
3817,310.82684326171875,41.65998458862305,1.0,344.1905212402344,47.611656188964844,1.0,335.1682434082031,70.548583984375,1.0,289.95831298828125,68.00912475585938,1.0,299.2294921875,84.87095642089844,1.0
3818,310.857177734375,41.632896423339844,1.0,344.3160705566406,47.774200439453125,1.0,335.18292236328125,70.5435791015625,1.0,289.91510009765625,68.00447082519531,1.0,299.074462890625,84.8903579711914,1.0
3819,310.91241455078125,41.634517669677734,1.0,344.3681945800781,47.894691467285156,1.0,335.20843505859375,70.63013458251953,1.0,289.9484558105469,67.98894500732422,1.0,299.1457824707031,84.92293548583984,1.0
3820,310.8533020019531,41.63660430908203,1.0,344.4010009765625,47.99065399169922,1.0,335.20928955078125,70.70557403564453,1.0,289.88751220703125,67.99505615234375,1.0,299.0357666015625,84.87471008300781,1.0
3821,310.86761474609375,41.63453674316406,1.0,344.3741760253906,48.00925064086914,1.0,335.1587829589844,70.78304290771484,1.0,289.8416748046875,67.95613861083984,1.0,299.0543518066406,85.00010681152344,1.0
3822,310.8087463378906,41.67668151855469,1.0,344.4283447265625,48.22243881225586,1.0,335.2344055175781,70.83464813232422,1.0,289.87481689453125,67.96548461914062,1.0,299.0635070800781,84.93221282958984,1.0
3823,310.9290466308594,41.702964782714844,1.0,344.3700866699219,48.400489807128906,1.0,335.1828308105469,71.03861999511719,1.0,289.9062194824219,68.02580261230469,1.0,298.961669921875,84.8884506225586,1.0
3824,310.9808044433594,41.809234619140625,1.0,344.4724426269531,48.611419677734375,1.0,335.20263671875,71.10616302490234,1.0,289.9418029785156,67.99413299560547,1.0,299.11614990234375,84.88804626464844,1.0
3825,311.0167541503906,41.83461380004883,1.0,344.4731140136719,48.608577728271484,1.0,335.1929931640625,71.1039810180664,1.0,289.9256591796875,68.00749206542969,1.0,299.17724609375,84.8610610961914,1.0
3826,311.10150146484375,41.74224090576172,1.0,344.447021484375,48.49254608154297,1.0,335.1139221191406,71.05640411376953,1.0,289.984375,67.98155212402344,1.0,299.2611999511719,84.8707275390625,1.0
3827,311.05780029296875,41.78619384765625,1.0,344.41552734375,48.33490753173828,1.0,335.24285888671875,70.9974594116211,1.0,289.9697570800781,68.0436019897461,1.0,299.352783203125,84.89513397216797,1.0
3828,311.10150146484375,41.76243591308594,1.0,344.58392333984375,48.42861557006836,1.0,335.2684326171875,70.93250274658203,1.0,290.0794372558594,68.10955047607422,1.0,299.4639587402344,84.82968139648438,1.0
3829,311.16668701171875,41.782169342041016,1.0,344.56072998046875,48.359195709228516,1.0,335.3478088378906,70.93526458740234,1.0,290.2093505859375,68.10623168945312,1.0,299.5601806640625,84.78589630126953,1.0
3830,311.2538146972656,41.76290512084961,1.0,344.7332458496094,48.40663146972656,1.0,335.36663818359375,70.91670989990234,1.0,290.2806091308594,68.06901550292969,1.0,299.64422607421875,84.85543823242188,1.0
3831,311.4920654296875,41.821571350097656,1.0,344.8072204589844,48.53927993774414,1.0,335.43206787109375,71.10549926757812,1.0,290.2969665527344,68.1103515625,1.0,299.5327453613281,84.83219909667969,1.0
3832,311.467041015625,41.75004196166992,1.0,345.01702880859375,48.68245315551758,1.0,335.47174072265625,71.15718841552734,1.0,290.38275146484375,68.09789276123047,1.0,299.5681457519531,84.87503051757812,1.0
3833,311.63543701171875,41.786922454833984,1.0,345.2530822753906,48.549293518066406,1.0,335.50469970703125,71.19271850585938,1.0,290.453857421875,68.10425567626953,1.0,299.59417724609375,84.96135711669922,1.0
3834,311.7812194824219,41.69544219970703,1.0,345.3802185058594,48.63319396972656,1.0,335.64239501953125,71.26543426513672,1.0,290.5516662597656,68.0621109008789,1.0,299.66552734375,85.07042694091797,1.0
3835,311.888916015625,41.79169464111328,1.0,345.498291015625,48.7900390625,1.0,335.7546691894531,71.36381530761719,1.0,290.6063232421875,68.09058380126953,1.0,299.9945373535156,85.42852783203125,1.0
3836,312.1021728515625,41.89262008666992,1.0,345.5941162109375,48.9017448425293,1.0,335.8226013183594,71.40440368652344,1.0,290.6162109375,68.08263397216797,1.0,299.82513427734375,85.25898742675781,1.0
3837,312.1008605957031,41.82238006591797,1.0,345.5882263183594,48.98595428466797,1.0,335.783935546875,71.4463882446289,1.0,290.6313171386719,68.03397369384766,1.0,299.76849365234375,85.24071502685547,1.0
3838,311.9256286621094,41.78217315673828,1.0,345.5607604980469,49.07970428466797,1.0,335.6452941894531,71.54169464111328,1.0,290.6410827636719,68.06350708007812,1.0,299.8202819824219,85.34451293945312,1.0
3839,311.9259948730469,41.831626892089844,1.0,345.551513671875,49.22137451171875,1.0,335.6841125488281,71.5564956665039,1.0,290.65966796875,68.07064056396484,1.0,299.7798767089844,85.34868621826172,1.0
3840,311.9479064941406,41.86549377441406,1.0,345.5340270996094,49.28737258911133,1.0,335.643310546875,71.5479736328125,1.0,290.6537780761719,68.05003356933594,1.0,299.7832336425781,85.30823516845703,1.0
3841,311.9645080566406,41.85540008544922,1.0,345.57257080078125,49.24943161010742,1.0,335.706298828125,71.57102966308594,1.0,290.70361328125,68.09471130371094,1.0,299.77862548828125,85.35914611816406,1.0
3842,312.0552062988281,41.95885467529297,1.0,345.61602783203125,49.319461822509766,1.0,335.90692138671875,71.63333892822266,1.0,290.7367248535156,68.0728988647461,1.0,299.91204833984375,85.4374008178711,1.0
3843,312.036376953125,41.898338317871094,1.0,345.7091979980469,49.27535629272461,1.0,335.8993835449219,71.57454681396484,1.0,290.7159423828125,68.01268768310547,1.0,299.83038330078125,85.3355712890625,1.0
3844,312.1778259277344,41.95268249511719,1.0,345.7090148925781,49.251590728759766,1.0,335.91326904296875,71.5577163696289,1.0,290.7149658203125,68.05484008789062,1.0,299.8592529296875,85.29176330566406,1.0
3845,312.2270202636719,42.01115036010742,1.0,345.8249206542969,49.32933044433594,1.0,336.02618408203125,71.62165832519531,1.0,290.77996826171875,68.06790161132812,1.0,299.9322509765625,85.34231567382812,1.0
3846,312.3377380371094,42.06624984741211,1.0,345.9034118652344,49.42299270629883,1.0,336.018310546875,71.65596008300781,1.0,290.8172607421875,68.02555847167969,1.0,299.9750671386719,85.52342987060547,1.0
3847,312.3697204589844,42.11646270751953,1.0,345.9320373535156,49.34630584716797,1.0,336.038330078125,71.59091186523438,1.0,290.8076171875,67.98123168945312,1.0,299.87451171875,85.40868377685547,1.0
3848,312.5059509277344,42.12248992919922,1.0,345.98394775390625,49.414520263671875,1.0,336.1168518066406,71.703369140625,1.0,290.8859558105469,67.97956848144531,1.0,300.0237731933594,85.54391479492188,1.0
3849,312.5700988769531,42.208404541015625,1.0,346.0022888183594,49.608211517333984,1.0,336.1809997558594,71.79338073730469,1.0,290.8936462402344,68.02397918701172,1.0,300.0792541503906,85.6756820678711,1.0
3850,312.7712707519531,42.1957893371582,1.0,346.1365051269531,49.59196853637695,1.0,336.34649658203125,71.80304718017578,1.0,291.0445251464844,68.08169555664062,1.0,300.0602722167969,85.60368347167969,1.0
3851,312.98028564453125,42.32405471801758,1.0,346.1396789550781,49.534969329833984,1.0,336.3941345214844,71.76959991455078,1.0,291.05535888671875,68.05970764160156,1.0,300.0371398925781,85.61404418945312,1.0
3852,312.66375732421875,42.091583251953125,1.0,346.1424560546875,49.596153259277344,1.0,336.3644104003906,71.769775390625,1.0,291.04632568359375,68.06378173828125,1.0,300.01617431640625,85.7462387084961,1.0
3853,312.70172119140625,41.998897552490234,1.0,346.16705322265625,49.56004333496094,1.0,336.413818359375,71.78797912597656,1.0,291.0188293457031,68.09534454345703,1.0,299.88250732421875,85.67451477050781,1.0
3854,313.0147705078125,42.02082061767578,1.0,346.1317443847656,49.645389556884766,1.0,336.35870361328125,71.85037994384766,1.0,291.0262145996094,67.53524017333984,1.0,300.0236511230469,85.62199401855469,1.0
3855,313.00030517578125,42.106056213378906,1.0,346.3355407714844,49.62348937988281,1.0,336.6665344238281,71.92748260498047,1.0,291.3392028808594,68.31085968017578,1.0,300.17474365234375,85.73863220214844,1.0
3856,313.459228515625,42.31780242919922,1.0,346.5206604003906,49.611358642578125,1.0,336.8909912109375,72.06652069091797,1.0,291.5797424316406,68.35208129882812,1.0,300.3581237792969,85.86355590820312,1.0
3857,313.7803955078125,42.31401824951172,1.0,346.5884704589844,49.54902267456055,1.0,337.033203125,71.99982452392578,1.0,291.7288513183594,68.34923553466797,1.0,300.52508544921875,85.84453582763672,1.0
3858,313.9625549316406,42.301170349121094,1.0,346.5880432128906,49.52734375,1.0,337.050048828125,72.00881958007812,1.0,291.6737976074219,68.40288543701172,1.0,300.3455810546875,85.8677978515625,1.0
3859,314.2840270996094,42.34611511230469,1.0,346.6455078125,49.49296569824219,1.0,337.1584167480469,71.98222351074219,1.0,291.548095703125,67.8536605834961,1.0,300.7445983886719,85.97046661376953,1.0
3860,314.3879699707031,42.232696533203125,1.0,346.7403564453125,49.367042541503906,1.0,337.3087158203125,71.85230255126953,1.0,292.0018615722656,68.46885681152344,1.0,300.5916442871094,85.84687042236328,1.0
3861,314.4356994628906,42.2576904296875,1.0,346.7402038574219,49.44013595581055,1.0,337.3207702636719,71.88834381103516,1.0,292.07763671875,68.37683868408203,1.0,300.6680603027344,85.77413177490234,1.0
3862,314.5036315917969,42.19734191894531,1.0,346.72833251953125,49.33087158203125,1.0,337.39404296875,71.75535583496094,1.0,292.1539611816406,68.30680847167969,1.0,300.7762145996094,85.54633331298828,1.0
3863,314.5100402832031,42.194091796875,1.0,346.6836853027344,49.75383377075195,1.0,337.24920654296875,72.02398681640625,1.0,292.1974792480469,68.28628540039062,1.0,300.74493408203125,85.5557632446289,1.0
3864,314.554931640625,42.21137237548828,1.0,346.71881103515625,49.86238479614258,1.0,337.2885437011719,72.19510650634766,1.0,292.0595397949219,68.20952606201172,1.0,300.47210693359375,85.39190673828125,1.0
3865,314.5869140625,42.29964828491211,1.0,346.5650329589844,50.273399353027344,1.0,336.998291015625,72.43911743164062,1.0,292.0444030761719,68.2293472290039,1.0,300.37591552734375,85.44500732421875,1.0
3866,314.62567138671875,42.254432678222656,1.0,346.5496520996094,50.49266052246094,1.0,336.7720642089844,72.57157897949219,1.0,291.8631286621094,68.09857940673828,1.0,299.99127197265625,85.34754180908203,1.0
3867,314.6029968261719,42.426239013671875,1.0,346.418212890625,50.7841682434082,1.0,336.5754699707031,72.70321655273438,1.0,291.8019104003906,68.05220031738281,1.0,299.9645690917969,85.29344940185547,1.0
3868,314.2912292480469,42.246334075927734,1.0,346.35595703125,50.93735122680664,1.0,336.33978271484375,72.72122192382812,1.0,291.7700500488281,68.00004577636719,1.0,300.1648864746094,85.20327758789062,1.0
3869,314.3258972167969,42.1939582824707,1.0,346.3754577636719,51.04176330566406,1.0,336.3363342285156,72.7481460571289,1.0,291.7743835449219,68.0093765258789,1.0,300.09283447265625,85.3144302368164,1.0
3870,314.2882080078125,42.281551361083984,1.0,346.3381652832031,51.01982498168945,1.0,336.1846008300781,72.7192153930664,1.0,291.8934326171875,67.92597198486328,1.0,300.5728759765625,85.55358123779297,1.0
